subject;predicate;object
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;
