subject;predicate;object
reports;on;Archives and History
reports;on;Historic Preservation
reports;on;National Register nominations
spring meeting;included;discussions
discussions;on;grants
discussions;on;markers
discussions;on;by-laws
spring meeting;concluded with;setting dates for future meetings
spring meeting;concluded with;adjournment at 1:14 p.m.
Capon Chapel;located_in;West Virginia
Capon Chapel;used_by;Baptists
Capon Chapel;used_by;Methodist church
Capon Chapel;used_by;United Methodist Church
Capon Chapel;cemetery_contains;Civil War veterans
Capon Chapel;cemetery_contains;African Americans
Capon Chapel;added_to;National Register of Historic Places
Capon Chapel;recognized_for;rural religious architecture
Capon Chapel;recognized_for;significance as a rural church in Hampshire County
Capon Bridge Foursquare Church;denomination;Foursquare
Bethel United Methodist Church;denomination;Methodist
Mountain View Assembly of God;denomination;Assemblies of God
Amazing Grace Baptist Church;denomination;Baptist
Capon Chapel United Methodist Church;location;Capon Bridge, WV
Capon Chapel United Methodist Church;denomination;United Methodist Church
Capon Chapel United Methodist Church;built_in;1852
Capon Chapel United Methodist Church;phone_number;(304) 856-2483
Capon Chapel United Methodist Church;pastor;Pastor Alannah Mc Guinn
Capon Chapel United Methodist Church;sunday_service_time;10:00 AM
Capon Chapel United Methodist Church;sunday_service_time;11:00 AM
Capon Chapel United Methodist Church;address;1999 Fried Meat Ridge Road, Keyser, WV 26726
Capon Chapel United Methodist Church;latitude;39.2698239
Capon Chapel United Methodist Church;longitude;-78.4444521
Capon Chapel United Methodist Church;historic_significance;National Register of Historic Places
Capon Chapel United Methodist Church;historic_significance;Civil War veterans
Capon Chapel United Methodist Church;historic_significance;African Americans
Capon Chapel United Methodist Church;historic_significance;War of 1812
Capon Chapel United Methodist Church;historic_significance;Virginia House of Delegates
Capon Chapel United Methodist Church;historic_significance;Mary Ann Caudy
Capon Chapel United Methodist Church;historic_significance;Lemuel Nixon
Capon Chapel United Methodist Church;historic_significance;Chapon Chapel
Capon Chapel United Methodist Church;historic_significance;Capone Chapel Cemetery
Capon Chapel United Methodist Church;historic_significance;1869
Capon Chapel United Methodist Church;historic_significance;Chain Bridge
Capon Chapel United Methodist Church;historic_significance;William C. Nixon
Capon Chapel United Methodist Church;historic_significance;1789
Capon Chapel United Methodist Church;historic_significance;Levels, WV
Capon Chapel United Methodist Church;historic_significance;Jane Arnold
Capon Chapel United Methodist Church;historic_significance;Kenya
Capon Chapel United Methodist Church;historic_significance;cookbooks
Capon Chapel United Methodist Church;historic_significance;Heather Rogers
Capon Chapel United Methodist Church;historic_significance;Certified Lay Minister
Capon Chapel United Methodist Church;historic_significance;Louise Link
Capon Chapel United Methodist Church;historic_significance;John Wesley
Capon Chapel United Methodist Church;historic_significance;Chris Leatherman
Capon Chapel United Methodist Church;historic_significance;Sunday School
Capon Chapel United Methodist Church;historic_significance;Worship Service
Capon Chapel United Methodist Church;historic_significance;304.492.5838
Capon Chapel United Methodist Church;historic_significance;September 27, 2012
Capon Chapel United Methodist Church;historic_significance;West Virginia Archives and History Commission
Capon Chapel United Methodist Church;historic_significance;Archives and History
Capon Chapel United Methodist Church;historic_significance;Historic Preservation
Capon Chapel United Methodist Church;historic_significance;National Register
Capon Chapel United Methodist Church;historic_significance;grants
Capon Chapel United Methodist Church;historic_significance;markers
Capon Chapel United Methodist Church;historic_significance;by-laws
Capon Chapel United Methodist Church;historic_significance;Baptists
Capon Chapel United Methodist Church;historic_significance;Methodist church
Capon Chapel United Methodist Church;historic_significance;United Methodist Church
Capon Chapel United Methodist Church;historic_significance;rural religious architecture
Capon Chapel United Methodist Church;historic_significance;pews
Capon Chapel United Methodist Church;historic_significance;1857
Capon Chapel United Methodist Church;historic_significance;cemetery
Capon Chapel United Methodist Church;historic_significance;gravestones
Capon Chapel United Methodist Church;historic_significance;1834
Capon Chapel United Methodist Church;historic_significance;community events
Capon Chapel United Methodist Church;historic_significance;burials
Capon Chapel United Methodist Church;historic_significance;WV 26711
Capon Chapel United Methodist Church;historic_significance;ZIP Code
Capon Chapel United Methodist Church;historic_significance;business name
Old Pine Church;is also known as;Mill Church
Old Pine Church;is also known as;Nicholas Church
Old Pine Church;is located in;West Virginia
Old Pine Church;was added to;National Register of Historic Places
Old Pine Church;was added to;National Register of Historic Places in 2012
Old Pine Church;features;original elements like pews from 1857
cemetery;contains;gravestones dating back to 1834
Old Pine Church;is used for;community events
Old Pine Church;is used for;burials
Old Pine Church;maintains;historical significance
Capon Chapel;located_in;Hampshire County
Capon Chapel;has_coordinates;Latitude
Capon Chapel;has_coordinates;Longitude
Capon Chapel;located_in;WV 26711
Capon Chapel;is;place of worship
Capon Chapel;is;cultural feature
Capon Chapel;is;church
Capon Chapel;is;historic landmark
Capon Chapel;is;cultural landmark
Capon Chapel;is;significant landmark
Capon Chapel;provides;local area photos
Capon Chapel;provides;nearby hotels
Capon Chapel;provides;driving directions
Capon Chapel;is;significant historic landmark
