subject;predicate;object
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of national importance
Brougham Roman fort;is designated as;scheduled monument of national importance
Brougham Roman fort;is designated as;monument of importance
Brougham Roman fort;is designated as;scheduled monument of importance
Brougham Roman fort;is designated as;monument of national
Brougham Roman fort;is designated as;scheduled monument of national
